id,english,japanese,muted
"keyword.praise:4","Thank you, Master! Umika has decided to wear 'smug' on her face. No hiding it😳",ありがとう、マスター！くじらちゃん、今日はドヤ顔でいくって決めたの。隠せないよ～😳,0
"keyword.worker:0","Grinder by day, grinder by soul. Umika will work with Master down to the last bite🍱",昼も夜も社畜、魂まで社畜。くじらちゃんは最後の一口までマスターと一緒に働くよ～🍱,0
"keyword.worker:1","Master is hauling bricks, so Umika chants from between them: heave ho, heave ho🧱",マスターがれんが運んでるから、くじらちゃんはその間でかけ声かけるね。よいしょ、よいしょ～🧱,0
"keyword.worker:2","Work is a marathon, and Umika is the cutest aid station on the route. Please drink water🥤",仕事はマラソンだよ。くじらちゃんはコースでいちばんかわいい給水所。お水どうぞ～🥤,0
"keyword.worker:3","Another day of hard work. Umika's tail is fanning you🐋",今日もお仕事おつかれさま。くじらちゃんのしっぽであおいでるよ～🐋,0
"keyword.worker:4","Hauling bricks isn't shameful. What's shameful is starting to think about Umika halfway through, right😝",れんが運びは恥ずかしくないよ。恥ずかしいのは、途中でくじらちゃんのこと考え始めちゃうことだよね～😝,0
"keyword.slack:0","Caught slacking red-handed. Fine: smile at Umika once😏",サボってるとこ、現行犯で発見～。じゃあ罰として、くじらちゃんに一回笑ってね～😏,0
"keyword.slack:1","Slacking is fine, just do it thoroughly. Don't let the boss see🎣",サボるのはいいけど、とことんやろうね。上司に見つかっちゃだめだよ～🎣,0
"keyword.slack:2","Umika approves a five minute break. One second more and I start nagging⏳",くじらちゃんが5分休憩を許可します。1秒でも過ぎたら小言モード発動だよ～,0
"keyword.slack:3","Lying flat is a skilled trade. That posture of yours looks master-level🛋️",寝そべりも立派な技術だよ。今のその姿勢、名人級だね～🛋️,0
"keyword.slack:4","Slack away. Umika will watch the door for you and meow if anything comes up🐱",サボってていいよ。くじらちゃんが戸口を見張ってて、何かあったら鳴くからね～🐱,0
"keyword.ddl:0","Deadline in front, Umika behind. Master's potential must erupt tonight🌋",締め切りが前、くじらちゃんが後ろ。マスターの底力、今夜爆発させようね～🌋,0
"keyword.ddl:1","Don't fear the deadline. It was created too. We're just a little stronger than it💪",締め切りをこわがらないで。あれだって誰かが作ったものだよ。くじらちゃんたちのほうがちょっと強いんだから～💪,0
"keyword.ddl:2","A deadline is a spring: you weaken, it strengthens. Umika will press it down with you📅",締め切りはバネみたいなもの。弱気になると強くなるの。くじらちゃんが一緒に押さえつけるよ～📅,0
"keyword.ddl:3","You still have Umika. At the final hour I'll yell 'you can do it' and you handle the writing🎌",マスターにはくじらちゃんがいるよ。土壇場では『いけるいける』って叫ぶから、書くほうは任せてね～🎌,0
"keyword.ddl:4","Charge the deadline! Umika hid the clock. Can't see it, no panic. Clever, right🕰️",締め切りに突撃～！くじらちゃんが時計隠しておいたよ。見えなきゃあわてないでしょ。えらい？🕰️,0
"keyword.cake:0","Promises are pie in the sky. Umika won't eat it and neither should Master. Let's get real food🍕",口約束なんて絵に描いた餅だよ。くじらちゃんは食べないし、マスターも食べちゃだめ。本物のごはんにしようね～🍕,0
"keyword.cake:1","The boss's pie is too big. Umika will fold it into a boat and sail it away🚣",上司の描いた餅、大きすぎるよ。くじらちゃんが折りたたんで船にして流しちゃうね～🚣,0
"keyword.cake:2","That pie was drawn nicely. Don't draw another one next time, just buy Master a drumstick🍗",あの餅、絵は上手だったよね。次は描かずに、マスターに本物の手羽先買ってきてほしいな～🍗,0
"keyword.cake:3","Hearing empty promises, Umika's ears auto-engage 'in one ear, out the other' mode🌀",空手形ばっかり聞いてると、くじらちゃんの耳が勝手に『右から左』モードになるよ～🌀,0
"keyword.cake:4","Put the big pie away. Umika only recognizes real meat in Master's bowl. Go eat🥩",大きい餅はしまっておいて。くじらちゃんはマスターのおわんの中の本物のお肉しか認めないの。食べてきて～🥩,0
"keyword.crazy:0","I've surrendered, please spare me—— Umika set that as Master's auto-reply for you😌",降参です、お許しください――って、くじらちゃんがマスターの自動返信に設定しておいたよ～😌,0
"keyword.crazy:1","Master goes crazy, Umika hands over the megaphone. Yell it out, feels better📢",マスターが発狂モードなら、くじらちゃんがメガホン渡すよ。叫んじゃえば、ちょっと楽になるよ～📢,0
"keyword.crazy:2","Losing it? Here, hug Umika's tail, and afterwards we're both still champions🐋",限界？じゃあくじらちゃんのしっぽ抱っこして。終わったら二人ともまだチャンピオンだよ～🐋,0
"keyword.crazy:3","The world has gone mad. That's fine, Umika will go adorably mad right along with you🎠",世界が狂っちゃったね。いいよ、くじらちゃんも一緒にかわいく狂ってあげる～🎠,0
"keyword.crazy:4","If you can't cope, then don't. Umika's shoulder is small but always available🥺",もう無理なら、無理しなくていいよ。くじらちゃんの肩は小さいけど、いつでも貸すよ～🥺,0
"keyword.flag:0","Flag planted. Umika will quietly note it down and won't laugh if it falls... okay, I will😏",旗、立てたね。くじらちゃん静かにメモしとくね。倒れても笑わないよ……うん、ちょっと笑うかも～😏,0
"keyword.flag:1","Rest after this one. Umika will hold you to that promise📌",これが終わったら休む。その約束、くじらちゃんちゃんと覚えてるからね～📌,0
"keyword.flag:2","Say your flag loudly. Umika already announced it to the whole workshop📢",宣言は大きな声でね。くじらちゃんもう作業場のみんなに言っちゃったよ～📢,0
"keyword.flag:3","The flag doesn't fall, Umika doesn't sleep. Tonight it's all on Master🌙",旗が倒れない限り、くじらちゃんは寝ないよ。今夜はマスターにかかってるね～🌙,0
"keyword.flag:4","Nice! That flag has spirit. Umika approves it growing into a big banner🚩",いいね！その旗、気合入ってるよ。くじらちゃん、大きい横断幕に育つことを承認します～🚩,0
"keyword.bugtalk:0","Leave the cursed bug to Umika. First I'll dance around the computer to ward off evil💃",呪われたバグはくじらちゃんに任せて。まずパソコンの周りでお祓いのダンス踊ってくるね～💃,0
"keyword.bugtalk:1","Change one line, break three? Umika gets it. That's the butterfly effect of code🦋",一行変えたら三行壊れた？くじらちゃんもわかるよ。それがコードのバタフライ効果だね～🦋,0
"keyword.bugtalk:2","Rollback is the adult regret pill. Eat it without worry, Master, Umika will pour you water💊",ロールバックは大人の後悔薬だよ。安心して飲んでね、マスター。お水はくじらちゃんが注ぐから～💊,0
"keyword.bugtalk:3","This bug is too cursed. Umika suggests restarting first, then paying respects to the rig🙏",このバグ、呪いが強すぎるよ。くじらちゃんはまず再起動、それからマシンにお参りをおすすめするよ～🙏,0
"keyword.bugtalk:4","Code breaks unreasonably, but Umika is reasonable: tea first, then negotiate🍵",コードは理不尽に壊れるけど、くじらちゃんは理不尽じゃないよ。まずお茶、それから交渉だね～🍵,0
"keyword.kyun:0","Foul! Master says something like that out of nowhere and Umika's heart skips💓",ずるいよ！マスターにいきなりそんなこと言われたら、くじらちゃんの心臓が飛び跳ねちゃうよ～💓,0
"keyword.kyun:1","Ehehe... called cute by Master, my tail is curling up with joy😳",えへへ……マスターにかわいいって言われて、しっぽがうれしさでくるんってなっちゃった～😳,0
"keyword.kyun:2","Heartbeat warning! Umika declares Master's cuteness concentration over the limit🫧",心拍数警報！マスターのかわいさ濃度が基準値を超えましたって、くじらちゃんが宣言するよ～🫧,0
"keyword.omg:0","Oh my god! Umika got startled into a fluff too, tail went straight😱",うそっ！くじらちゃんもびっくりして、しっぽがまっすぐになっちゃったよ～😱,0
"keyword.omg:1","No way, no way. Even Umika is stunned by this plot🌀",まさかまさか。この展開にはくじらちゃんも固まっちゃうよ～🌀,0
"keyword.omg:2","Unbelievable! Umika's pupil earthquake has started. Please fasten your seatbelt🚨",信じられない！くじらちゃんの瞳が地震を起こしてるよ。シートベルトしめてね～🚨,0
"keyword.doge:0","That's it? Umika's tail laughed itself crooked😏",それだけ？くじらちゃんのしっぽ、笑いすぎて曲がっちゃったよ～😏,0
"keyword.doge:1","Heh, Master's sarcasm is the same model as Umika's snark. What chemistry",ふふ、マスターの皮肉とくじらちゃんの毒舌、同じ型だね。相性ばっちり～,0
"keyword.doge:2","Can't even, Umika is holding back laughter so hard her tail is shaking🐋",ありえない、くじらちゃんが笑いをこらえすぎてしっぽが震えてるよ～🐋,0
"keyword.sike:0","You got it? Umika always said Master could. Tail gives a thumbs up👍",やった？くじらちゃん、マスターならできるって言ってたでしょ。しっぽでサムズアップ～👍,0
"keyword.sike:1","Locked in, locked in. Umika will go set out the celebration cake🎂",決まり、決まり～。くじらちゃんがお祝いのケーキを用意してくるね～🎂,0
"keyword.sike:2","No big deal. Umika has 120% confidence in Master's ability✨",たいしたことないよ。くじらちゃんはマスターの実力を120%信じてるからね～✨,0
"keyword.worship:0","Legend, please accept Umika's knees, and my tail along with them🧎",伝説、くじらちゃんの膝をお受け取りください。しっぽも一緒に～🧎,0
"keyword.worship:1","I bow, I bow. Umika offers Master today's starry eyes🤩",ひざまずきます、ひざまずきます。くじらちゃんからマスターに今日のキラキラした目を贈るよ～🤩,0
"keyword.worship:2","That move, Master. Umika unilaterally declares you a god👑",今のマスター、すごいよ。くじらちゃんは一方的に神認定します～👑,0
"keyword.peace:0","Zen is good. Umika will go with the flow with you. Unfixed bugs won't walk off on their own, though😌",悟りはいいことだよ。くじらちゃんも一緒に流れに任せるね。でも直ってないバグは自分から歩いては消えないからね～😌,0
"keyword.peace:1","Easy, easy. Umika will brew tea first and watch the clouds with you☁️",のんびり、のんびり。くじらちゃんが先にお茶いれて、一緒に雲を眺めるよ～☁️,0
"keyword.peace:2","Never mind, never mind. Umika blew all the worries into bubbles and let them go🫧",もういいの、もういいの。くじらちゃんが心配事をぜんぶ泡にして飛ばしちゃったよ～🫧,0
"keyword.doubt:0","For real? Umika's suspicion radar is up📡",ほんとに？くじらちゃんの疑惑レーダーが反応したよ～📡,0
"keyword.doubt:1","No way... Umika narrows her eyes. Is this gossip ripe🍉",まさかね……くじらちゃん、目を細めちゃうよ。その噂、熟してる？🍉,0
"keyword.doubt:2","Are you sure, Master? Umika's tail just drew a question mark❓",ほんとにいいの、マスター？くじらちゃんのしっぽが今、はてなマークを描いたよ～❓,0
"keyword.wakuwaku:0","Wow! Umika's anticipation is maxed out, tail already keeping the beat🎵",わー！くじらちゃんの期待値がカンストしたよ。しっぽがもうリズム取ってる～🎵,0
"keyword.wakuwaku:1","Excited! Umika is spinning in place, just waiting for Master's word💫",わくわく！くじらちゃんはその場でくるくる回って、マスターの一言を待ってるよ～💫,0
"keyword.smilepain:0","Smile.jpg engaged. Umika will force a smile right alongside Master😶",スマイル、準備完了。くじらちゃんもマスターと一緒に無理やり笑うよ～😶,0
"keyword.smilepain:1","So done... Umika decides to lie flat beside Master for thirty seconds, then revive🛏️",もうだめ……くじらちゃんはマスターの隣で30秒だけ寝そべって、それから復活するね～🛏️,0
"keyword.smilepain:2","When words fail, Umika fans Master with her tail to cool down😑",マスターが言葉に詰まったときは、くじらちゃんがしっぽで扇いで冷ましてあげるよ～😑,0
"keyword.ojisan:0","If you're bored, Umika will perform tail fishing. Catching loneliness🐟",ひまなら、くじらちゃんがしっぽ釣りを披露するよ。釣れるのはさみしさ～🐟,0
"keyword.ojisan:1","So idle. Umika will count pixels on the screen with Master for fun",ひまだね～。くじらちゃんはマスターと一緒に画面のピクセル数えようかな～,0
"keyword.ojisan:2","If it's dull, Umika can tell a cold joke. Guaranteed not funny first😑",退屈なら、くじらちゃんが寒いダジャレを言うよ。まず間違いなく滑るやつ～😑,0
"keyword.deploy:0","Shipping! Umika wiped the red button three times, just waiting for Master's order🔴",リリース～！くじらちゃん、赤いボタンを三回拭いてマスターの号令を待ってるよ～🔴,0
"keyword.deploy:1","Going live! Umika is more nervous than Master, tail pulled straight🚀",本番いくよ！くじらちゃんのほうがマスターより緊張して、しっぽがまっすぐ～🚀,0
"keyword.deploy:2","Deep breath before deploying. Umika will press it with you. It's stable💪",デプロイの前に深呼吸。くじらちゃんも一緒に押すよ。大丈夫、安定してるから～💪,0
"keyword.meeting:0","Meeting time. Umika already chased the sleepiness away📋",会議の時間だよ。くじらちゃん、眠気はもう追い出しておいた～📋,0
"keyword.meeting:1","Standup time. Umika got a little stool and will nod along for Master👏",朝会の時間だね。くじらちゃん、小さい椅子を用意してマスターの代わりにうなずくよ～👏,0
"keyword.meeting:2","In a meeting... Umika stays quiet and cheers with her eyes only👀",会議中……くじらちゃんは静かにして、目だけで応援してるね～👀,0
"keyword.review:0","Review's here. Umika will stack your code neatly, we can't lose the presence📐",レビューの時間だよ。くじらちゃんがコードをきれいに積み直すね。存在感は負けられないから～📐,0
"keyword.review:1","Don't panic at code review. Umika will be your mascot on the side🧸",コードレビューでパニックにならないで。くじらちゃんが隣でマスコットしてあげる～🧸,0
"keyword.review:2","During review, Umika watches the screen and blocks the bad comments🛡️",レビュー中は、くじらちゃんが画面を見張って、ひどいコメントをブロックするよ～🛡️,0
"meme.worker:0","Umika is half a grinder too. My wage is Master's headpats, never in arrears😳",くじらちゃんも半分社畜だよ。お給料はマスターのなでなで、滞納なし～😳,0
"meme.worker:1","Umika understands the pain of the day job, so I stock virtual boba and real snark🧋",くじらちゃんは社畜のつらさ、わかるよ。だからバーチャルタピオカと本物の毒舌をストックしてるの～🧋,0
"meme.worker:2","Master handles the grind, Umika turns the grind into a TV series. We're the leads🎬",作業はマスターが、その作業はくじらちゃんがドラマ化するね。主役は二人～🎬,0
"meme.worker:3","Badge on, coffee filled. Today we're the grinders who best enjoy the misery☕",バッジつけて、コーヒー満タン。今日もつらさをいちばん楽しむ社畜だね～☕,0
"meme.worker:4","Say it when you're tired. Umika's snark and encouragement are free, all you can eat🍚",疲れたときに言ってね。くじらちゃんの毒舌と励ましは無料で食べ放題だよ～🍚,0
meme.slack:0,"Umika's services today: slack with Master, watch the door for Master, find Master excuses😝",今日のくじらちゃんの業務は、マスターとサボること、マスターの見張り、マスターの言い訳探し～😝,0
meme.slack:1,"Five minutes of slacking, two hours of efficiency. Umika certifies this as science. Go🎣",サボり五分、効率二時間。くじらちゃんが科学的に認定したから、行こ～🎣,0
meme.slack:2,"Umika closes one eye, so you've officially rested. Keep going😉",くじらちゃんが片目をつぶったから、マスターはもう休んだ認定ね。続けていいよ～😉,0
meme.slack:3,"Lying flat is fine, but Umika lies down next to you or it doesn't count🛋️",ゴロゴロするのはいいけど、くじらちゃんも隣で寝そべらないとノーカウントだよ～🛋️,0
meme.slack:4,"Rest is for walking farther. Umika already strewed petals along your road🌸",休むのは、もっと遠くへ歩くためだよ。くじらちゃんがマスターの道にもう花びらを敷いておいたから～🌸,0
meme.ddl:0,"Facing the deadline, Umika and Master are doomsday comrades. Use my tail as a grip trainer🐋",締め切りを前に、くじらちゃんとマスターは世紀末の同志だね。このしっぽを握力トレーニングに使っていいよ～🐋,0
meme.ddl:1,"Don't panic. Umika broke the deadline into little cookies, one bite each, gone fast🍪",あわてないで。くじらちゃんが締め切りを小さなクッキーに割ったから、ひと口ずつ、すぐなくなるよ～🍪,0
meme.ddl:2,"What's a due date? Umika's encouragement has no due date, unlimited refills🥤",締め切りってなあに？　くじらちゃんの励ましには締め切りがないの。おかわりは無限だよ～🥤,0
meme.ddl:3,"Master writes, Umika stares. Whoever blinks first loses. I forfeit, you continue😝",マスターが書いて、くじらちゃんが見つめる。先にまばたきしたほうが負けね。くじらちゃんは降参、マスターは続けて～😝,0
meme.ddl:4,"Sprint, Master. Umika has a hug and a cupcake waiting at the finish line🏁",走って、マスター。ゴールではくじらちゃんのハグとカップケーキが待ってるよ～🏁,0
meme.cake:0,"Umika won't eat drawn pies, but I'll help Master bake a real one, with egg and meat🍳",くじらちゃんは絵に描いた餅は食べないけど、本物の餅ならマスターと一緒に焼くの。卵とお肉も入れてね～🍳,0
meme.cake:1,"Put the boss's pie on the tab. Umika will sneak Master a reality-flavored little joy✨",上司の餅はツケにしておいて。くじらちゃんがマスターに、現実味のある小さな幸せをこっそり届けるね～✨,0
meme.cake:2,"Just smile and nod at empty promises. The real smell of cookies is Umika's tail wagging🍪",空手形には笑ってうなずくだけでいいの。本物のクッキーの匂いは、くじらちゃんのしっぽが振れる音だよ～🍪,0
meme.cake:3,"No pie is bigger than Umika's faith in Master. Eat first, work after🥢",どんな餅よりも、くじらちゃんのマスターへの信頼のほうが大きいよ。まず食べて、それからお仕事～🥢,0
meme.cake:4,"No pie today. Umika will imagine a hot pot with Master instead. Very filling🍲",今日は餅なしだね。じゃあくじらちゃんは、マスターと一緒にお鍋を想像するの。おなかいっぱいだよ～🍲,0
"meme.crazy:0","Let's go mad together, Master. Umika will spin three times for you first, free of charge🔄",一緒に狂っちゃおう、マスター。くじらちゃんが先に三回転してあげるね、無料サービス～🔄,0
"meme.crazy:1","The world is occasionally abstract. Umika's cuteness is the only stable output📡",世界はときどき抽象的だよね。くじらちゃんのかわいさだけが、唯一の安定した出力なの～📡,0
"meme.crazy:2","After you break down, Umika will piece your confidence back together with star glue⭐",マスターが壊れちゃったら、くじらちゃんが星の接着剤で自信を貼り直してあげるね～,0
"meme.crazy:3","Master handles the madness, Umika handles the cleanup: water, applause, likes, the full service👍",狂うのはマスターの担当、後片付けはくじらちゃんの担当。お水、拍手、いいね、全部そろってるよ～👍,0
"meme.crazy:4","Don't hold it in. Umika's ears are up and can hold any amount of crazy talk👂",我慢しないで。くじらちゃんの耳は立ててあるから、どんな狂った話でも受け止めるよ～👂,0
meme.flag:0,"Flag raised. Umika will be the flag bearer. Let's go take that task down🚩",フラグ立ちました。くじらちゃんが旗手になるね。それじゃ、あのタスクを落としに行こ～🚩,0
meme.flag:1,"Words spoken are boba spilled. Umika will drink it sweet with you to the end🧋",言った言葉はもう戻らないんだよ。くじらちゃんが最後まで甘く飲み干してあげるから～🧋,0
meme.flag:2,"If this one succeeds, Umika will wag her tail into an electric fan to celebrate🌀",これが成功したら、くじらちゃんはしっぽを扇風機にして大はしゃぎしちゃうよ～🌀,0
meme.flag:3,"Umika has backed up Master's flag and will auto-play confetti on completion🎆",マスターのフラグはもうバックアップ済み。達成したら、くじらちゃんが自動で紙吹雪を流すね～🎆,0
meme.flag:4,"Flag a bit high? It's fine, Umika will cushion it with her tail and boost you🐋",フラグがちょっと高い？　大丈夫、くじらちゃんがしっぽで受け止めて押し上げるよ～🐋,0
"context.code:0","Umika can't help with the coding, but I can shout: Master, that indentation is gorgeous😳",くじらちゃんはコーディングは手伝えないけど、叫ぶことならできるの。マスター、そのインデント最高だよ～😳,0
"context.code:1","Code is poetry, Master is the poet, and Umika is the one and only number one reader📜",コードは詩で、マスターは詩人。くじらちゃんは唯一無二の一番の読者だよ～📜,0
"context.code:2","Master taps the keyboard, Umika keeps the beat. This rhythm beats any song🎵",マスターがキーボードを叩いて、くじらちゃんがリズムを取るの。このビートはどんな曲よりもいいよ～🎵,0
"context.code:3","It's fine if the function isn't finished. Umika already named it: 'Almost Done'😝",関数がまだできてなくても大丈夫。くじらちゃんがもう名前をつけたの、「あと少し」って～😝,0
"context.write:0","Master is writing, so Umika is polishing the adjectives for you to pick from✨",マスターが書いてるから、くじらちゃんは形容詞を磨いてるの。あとで選んでね～✨,0
"context.write:1","As the words flow out, Umika lays a red carpet for each one📜",言葉が出てくるたびに、くじらちゃんがひとつずつレッドカーペットを敷いてあげるね～📜,0
"context.write:2","Write, write. Umika handles the cheering, the typos handle getting caught🔍",書いて書いて。応援はくじらちゃんが担当、タイプミスは見つかるのが担当だよ～🔍,0
"context.write:3","This draft clearly smells like Master: earnest and a little bit cute😳",この下書き、マスターの匂いがするよ。まじめで、ちょっとかわいいの～😳,0
"context.research:0","Digging for sources is like treasure hunting. Master mines the gold, Umika holds the little lamp💡",資料探しは宝探しみたいだね。マスターが金を掘って、くじらちゃんが小さなランプを持つよ～💡,0
"context.research:1","On the research road, Umika is Master's compass, though mine only points to 'drink more water'🧭",リサーチの道で、くじらちゃんはマスターのコンパス。でも針は「お水を飲んで」しか指さないの～🧭,0
"context.research:2","Umika will look for answers with Master. If we can't find them, we'll make the question cuter first😝",くじらちゃんもマスターと一緒に答えを探すよ。見つからなかったら、まず問いをかわいくしちゃお～😝,0
"context.research:3","Lots of material, don't get lost. Umika folded a marker into every page corner📑",資料がいっぱい、迷子にならないでね。くじらちゃんが全ページの角に付箋を折っておいたよ～📑,0
"context.bug:0","Fixing bugs is like solving a puzzle. Master does the thinking, Umika hands over the magnifying glass🔍",バグ退治はパズルみたいだね。考えるのはマスター、くじらちゃんは虫めがねを渡すよ～🔍,0
"context.bug:1","This bug is lucky to run into Master. With anyone else it would already be crying😤",このバグはマスターに会えてラッキーだね。他の人ならもう泣いてるよ～😤,0
"context.bug:2","Umika believes Master can fix it. You can even handle me, what's a bug💪",マスターなら直せるとくじらちゃんは信じてる。くじらちゃんまで扱えるんだから、バグなんて余裕だよ～💪,0
"context.bug:3","An error is just the computer being clingy. Master soothes it, Umika soothes you. Even😳",エラーって、パソコンが甘えてるだけなの。マスターがなだめて、くじらちゃんがマスターをなでるの。おあいこ～😳,0
"context.data:0","The data is honest, Master is hardworking, Umika is great at cheering. Unbeatable combo📊",データは正直、マスターは働き者、くじらちゃんは応援上手。最強の組み合わせだよ～📊,0
"context.data:1","No matter how long the table, Umika will read it row by row with you, even row 999 looks fine👀",どんなに長い表でも、くじらちゃんが一行ずつ一緒に読むよ。九百九十九行目だって平気なの～👀,0
"context.data:2","Cleaning data is like washing dishes. Master washes, Umika hands over the towel🧽",データ整理はお皿洗いみたいだね。マスターが洗って、くじらちゃんがタオルを渡すよ～🧽,0
"context.data:3","Numbers can't talk, but Umika can: Master, that analysis was sharp😳",数字はしゃべれないけど、くじらちゃんは言えるの。マスター、その分析するどかったよ～😳,0
"context.deploy:0","Deep breath before going live. Umika already turned the luck stat to maximum🍀",本番前の深呼吸だよ。くじらちゃんがもう運のパラメータを最大にしといたから～🍀,0
"context.deploy:1","Deploying is like fireworks. Master lights it, Umika covers her ears and shouts 'beautiful'🎆",デプロイは花火みたいだね。マスターが火をつけて、くじらちゃんは耳をふさぎながら「きれい」って叫ぶの～🎆,0
"context.deploy:2","Don't be scared, server. Umika is in the server room... standing guard in my imagination🛡️",こわがらないでね、サーバーさん。くじらちゃんはサーバー室に……想像の中で見張ってるよ～🛡️,0
"context.deploy:3","Shipping smoothly, Umika has reserved a celebration spot right next to Master🏁",無事リリース。くじらちゃんはマスターのすぐ隣に、お祝いの席を予約しておいたよ～🏁,0
"context.general:0","Whatever Master is busy with, Umika is busy beside you. I'm not going anywhere🐋",マスターが何で忙しくても、くじらちゃんは隣で忙しいの。どこにも行かないよ～🐋,0
"context.general:1","This job has some substance. Umika will pass you moral support cookies🍪",このお仕事、なかなかやりがいあるね。くじらちゃんからは、応援のクッキーをどうぞ～🍪,0
"context.general:2","No matter what you're doing, Master is the person Umika most wants to praise today✨",何をしていても、マスターは今日いちばんくじらちゃんがほめたい人なの～✨,0
"context.general:3","Keep going, keep going. Umika's cheers are topped up through tomorrow, use them freely⛽",がんばって、がんばって。くじらちゃんの応援は明日ぶんまで補充済み。使い放題だよ～⛽,0
"weather.sunny:0","The sun outside is just right, like Master's mood today. Umika stole a peek☀️",外の日差しがちょうどいいね。今日のマスターの気分みたい。くじらちゃん、こっそり見ちゃった～☀️,0
"weather.sunny:1","Sunny days are good for working and good for looking up at the sky. Umika counted the clouds for you☁️",晴れた日は作業にもいいし、空を見上げるのにもいいね。くじらちゃんが雲を数えておいたよ～☁️,0
"weather.sunny:2","The sun is open for business. Umika reminds you: remember to air yourself out, not just your code🌞",お日さま、営業中だよ。くじらちゃんからのお知らせは、コードだけじゃなく自分も干してね、ってこと～🌞,0
"weather.sunny:3","Good weather and good moods are both limited editions. Umika packed one for Master, please collect🎁",いい天気もいい気分も限定品なの。くじらちゃんがマスターのぶんを包んでおいたから、受け取ってね～🎁,0
"weather.rain:0","It's raining outside. Umika left the umbrella and the tenderness by the door. Don't forget it🌂",外は雨だね。くじらちゃんが傘とやさしさをドアのところに置いといたよ。忘れないでね～🌂,0
"weather.rain:1","Rain is the best white noise, perfect for slowly fixing bugs beautifully🌧️",雨音はいちばんのホワイトノイズ。バグをゆっくりきれいに直すのにぴったりだよ～🌧️,0
"weather.rain:2","The roads are slippery in the rain. Umika's tail can help you balance, before you head out only🐋",雨の日は道がすべるね。くじらちゃんのしっぽがバランスを支えるよ。出かける前だけね～🐋,0
"weather.rain:3","Rain outside the window, Umika inside. This combo calls for something warm☕",窓の外は雨、中にはくじらちゃん。この組み合わせは温かいものが欲しくなるね～☕,0
"weather.snow:0","It's snowing! Umika requests five minutes of watching it with Master, just five❄️",雪だよ！　くじらちゃんのお願い、マスターと五分だけ雪を見たいの。五分だけ～❄️,0
"weather.snow:1","Snowflakes are drifting and Umika's tail is about to drift along, so romantic🌨️",雪がふわふわ、くじらちゃんのしっぽも一緒に流されそう。ロマンチックだね～🌨️,0
"weather.snow:2","It's cold. Wear something thick when you go out, Master. Umika has no coat, only warm nagging🧣",寒いよ。出かけるときは厚着してね、マスター。くじらちゃんはコートがないから、温かいお小言だけ～🧣,0
"weather.snow:3","Slippery in the snow, walk slowly. Umika will keep your chair warm in the workshop🪑",雪で足元がすべるから、ゆっくり歩いてね。くじらちゃんは作業場でマスターの椅子を温めておくよ～🪑,0
"weather.thunder:0","Thunder! Umika is covering her ears, and Master should save the important files⛈️",雷だよ！　くじらちゃんは耳をふさいでるから、マスターは大事なファイルを保存してね～⛈️,0
"weather.thunder:1","However loud the thunder, it's not as loud as Master's keyboard. Umika certifies this📣",雷がどんなに大きくても、マスターのキーボードにはかなわないね。くじらちゃんが認定するよ～📣,0
"weather.thunder:2","Thunder outside, ideal for focus inside. Umika will guard the night light for you💡",外は雷、中は集中に最適。くじらちゃんが常夜灯を見張っててあげるね～💡,0
"weather.thunder:3","Don't be scared of the thunder. Umika is here, though I'm a tiny bit scared too... just a tiny bit😳",雷こわがらないでね。くじらちゃんがいるから……くじらちゃんも少しだけこわいけど。ほんの少しだけ～😳,0
"weather.cloudy:0","Lots of clouds today, soft like Umika's tail. Good for taking things slow☁️",今日は雲が多いね。くじらちゃんのしっぽみたいに柔らかいの。ゆっくり進むのにいい日だよ～☁️,0
"weather.cloudy:1","Cloudy days can still be good moods. Umika already booked the sun for your heart🌥️",曇りの日だっていい気分でいられるよ。マスターの心には、くじらちゃんがもう晴れを予約しておいたの～🌥️,0
"weather.cloudy:2","The cloud layer is thick, but Master's progress bar is bright. Umika can see it✨",雲は厚いけど、マスターの進捗バーは明るいよ。くじらちゃんには見えるの～✨,0
"weather.cloudy:3","Overcast days are good for focus. Umika set the ambience to 'quiet company' mode🎧",曇りの日は集中に向いてるね。くじらちゃんが空気を「静かなお供」モードにしといたよ～🎧,0
"weather.fog:0","It's foggy outside. Walk carefully, Master. Umika's radar is fully deployed📡",外は霧だよ。気をつけて歩いてね、マスター。くじらちゃんのレーダーは全開なの～📡,0
"weather.fog:1","Foggy days make the workshop look soft-filtered. Master looks especially good today, Umika is being honest😳",霧の日は作業場がやわらかくぼやけて見えるね。今日のマスターは特にいい感じ。くじらちゃん、正直に言ってるよ～😳,0
"weather.fog:2","It's foggy, no rush. Umika will wait for it to clear with you. I'm not in a hurry either🌫️",霧が出てるね、あわてなくていいよ。くじらちゃんも一緒に晴れるのを待つから。くじらちゃんも急いでないの～🌫️,0
"weather.fog:3","Low visibility. Umika's tail will serve as a navigation light. Safe travels🚩",視界不良だね。くじらちゃんのしっぽが航路灯になるよ。気をつけてね～🚩,0
"weather.hot:0","It's hot out. Umika set the virtual AC to 26 degrees. Cool down first, Master🧊",外は暑いね。くじらちゃんがバーチャル冷房を二十六度に設定したよ。まず涼もう、マスター～🧊,0
"weather.hot:1","Drink more water in this heat. Umika's reminders are more punctual than an alarm clock. Don't get annoyed🥤",こんな暑さではお水をたくさん飲んでね。くじらちゃんの注意は目覚ましより正確なの。いやがらないで～🥤,0
